hour,minute,desktop,smartphone,tablet,other mobile
10, 30 , 459 , 53 , 82 , 7 
10, 31 , 464 , 52 , 68 , 7 
10, 32 , 455 , 49 , 73 , 7 
10, 33 , 466 , 56 , 73 , 8 
10, 34 , 462 , 48 , 68 , 9 
10, 35 , 456 , 48 , 75 , 7 
10, 36 , 458 , 47 , 80 , 8 
10, 37 , 441 , 51 , 87 , 8 
10, 38 , 453 , 52 , 81 , 7 
10, 39 , 462 , 51 , 75 , 7 
10, 40 , 447 , 50 , 74 , 8 
10, 41 , 460 , 53 , 78 , 10 
10, 42 , 455 , 48 , 73 , 8 
10, 43 , 443 , 55 , 80 , 8 
10, 44 , 456 , 53 , 75 , 7 
10, 45 , 471 , 50 , 76 , 6 
10, 46 , 464 , 52 , 80 , 10 
10, 47 , 472 , 49 , 74 , 7 
10, 48 , 464 , 47 , 71 , 6 
10, 49 , 439 , 48 , 70 , 7 
10, 50 , 462 , 54 , 62 , 7 
10, 51 , 480 , 49 , 73 , 6 
10, 52 , 456 , 45 , 79 , 7 
10, 53 , 487 , 52 , 74 , 7 
10, 54 , 483 , 55 , 72 , 6 
10, 55 , 453 , 53 , 75 , 7 
10, 56 , 453 , 45 , 71 , 7 
10, 57 , 464 , 48 , 79 , 5 
10, 58 , 460 , 49 , 69 , 6 
10, 59 , 433 , 49 , 77 , 8 
11, -   , 439 , 50 , 77 , 5 
11, 1 , 558 , 47 , 74 , 7 
11, 2 , 510 , 50 , 78 , 5 
11, 3 , 489 , 49 , 66 , 6 
11, 4 , 533 , 48 , 69 , 7 
11, 5 , 495 , 50 , 74 , 6 
11, 6 , 469 , 53 , 75 , 7 
11, 7 , 445 , 50 , 67 , 6 
11, 8 , 456 , 46 , 71 , 6 
11, 9 , 444 , 47 , 68 , 6 
11, 10 , 449 , 54 , 78 , 7 
11, 11 , 444 , 52 , 79 , 6 
11, 12 , 466 , 50 , 77 , 8 
11, 13 , 463 , 51 , 73 , 8 
11, 14 , 446 , 50 , 71 , 8 
11, 15 , 502 , 55 , 78 , 7 
11, 16 , 451 , 45 , 71 , 8 
11, 17 , 437 , 46 , 69 , 7 
11, 18 , 426 , 50 , 77 , 7 
11, 19 , 418 , 56 , 76 , 7 
11, 20 , 409 , 53 , 74 , 6 
11, 21 , 425 , 57 , 73 , 6 
11, 22 , 435 , 52 , 68 , 6 
11, 23 , 453 , 54 , 71 , 7 
11, 24 , 420 , 48 , 72 , 8 
11, 25 , 406 , 51 , 77 , 7 
11, 26 , 414 , 52 , 73 , 9 
11, 27 , 455 , 50 , 72 , 7 
11, 28 , 429 , 47 , 65 , 8 
11, 29 , 421 , 46 , 67 , 6 
11, 30 , 422 , 49 , 72 , 6 
11, 31 , 404 , 51 , 72 , 8 
11, 32 , 410 , 52 , 71 , 10 
11, 33 , 425 , 53 , 64 , 7 
11, 34 , 439 , 49 , 64 , 6 
11, 35 , 411 , 50 , 71 , 6 
11, 36 , 422 , 53 , 70 , 7 
11, 37 , 413 , 53 , 71 , 6 
11, 38 , 412 , 55 , 77 , 7 
11, 39 , 421 , 49 , 71 , 8 
11, 40 , 424 , 52 , 76 , 7 
11, 41 , 421 , 52 , 75 , 7 
11, 42 , 409 , 52 , 80 , 7 
11, 43 , 401 , 57 , 78 , 7 
11, 44 , 410 , 50 , 78 , 6 
11, 45 , 433 , 51 , 68 , 6 
11, 46 , 418 , 53 , 66 , 5 
11, 47 , 411 , 51 , 76 , 7 
11, 48 , 403 , 51 , 89 , 6 
11, 49 , 426 , 50 , 81 , 6 
11, 50 , 437 , 44 , 79 , 6 
11, 51 , 460 , 44 , 83 , 6 
11, 52 , 439 , 47 , 80 , 8 
11, 53 , 434 , 49 , 88 , 7 
11, 54 , 446 , 52 , 82 , 6 
11, 55 , 434 , 53 , 79 , 6 
11, 56 , 420 , 48 , 82 , 7 
11, 57 , 445 , 51 , 76 , 7 
11, 58 , 418 , 48 , 78 , 7 
11, 59 , 418 , 56 , 75 , 8 
12, -   , 419 , 55 , 82 , 8 
12, 1 , 543 , 55 , 80 , 9 
12, 2 , 472 , 47 , 80 , 8 
12, 3 , 461 , 55 , 78 , 9 
12, 4 , 523 , 52 , 76 , 6 
12, 5 , 481 , 52 , 75 , 8 
12, 6 , 458 , 53 , 74 , 7 
12, 7 , 439 , 54 , 70 , 7 
12, 8 , 432 , 57 , 72 , 9 
12, 9 , 431 , 54 , 79 , 7 
12, 10 , 421 , 49 , 82 , 8 
12, 11 , 416 , 48 , 70 , 5 
12, 12 , 474 , 43 , 77 , 8 
12, 13 , 446 , 49 , 73 , 7 
12, 14 , 428 , 49 , 74 , 10 
12, 15 , 484 , 48 , 68 , 6 
12, 16 , 439 , 52 , 73 , 8 
12, 17 , 419 , 53 , 73 , 5 
12, 18 , 413 , 51 , 88 , 6 
12, 19 , 422 , 52 , 78 , 6 
12, 20 , 414 , 48 , 85 , 7 
12, 21 , 401 , 52 , 75 , 6 
12, 22 , 395 , 44 , 77 , 7 
12, 23 , 427 , 46 , 72 , 8 
12, 24 , 398 , 50 , 76 , 6 
12, 25 , 403 , 47 , 70 , 7 
12, 26 , 422 , 45 , 79 , 8 
12, 27 , 439 , 48 , 81 , 8 
12, 28 , 408 , 50 , 81 , 7 
12, 29 , 408 , 46 , 79 , 7 
12, 30 , 413 , 45 , 82 , 6 
12, 31 , 420 , 53 , 84 , 8 
12, 32 , 414 , 45 , 75 , 8 
12, 33 , 419 , 52 , 72 , 9 
12, 34 , 421 , 49 , 72 , 6 
12, 35 , 415 , 46 , 69 , 7 
12, 36 , 405 , 46 , 76 , 8 
12, 37 , 424 , 47 , 73 , 6 
12, 38 , 414 , 54 , 74 , 6 
12, 39 , 396 , 52 , 67 , 9 
12, 40 , 405 , 43 , 75 , 8 
12, 41 , 408 , 47 , 74 , 8 
12, 42 , 418 , 51 , 73 , 8 
12, 43 , 421 , 42 , 79 , 7 
12, 44 , 435 , 47 , 77 , 8 
12, 45 , 450 , 51 , 70 , 8 
12, 46 , 423 , 50 , 78 , 8 
12, 47 , 415 , 54 , 78 , 8 
12, 48 , 401 , 49 , 85 , 9 
12, 49 , 422 , 49 , 76 , 7 
12, 50 , 431 , 51 , 76 , 6 
12, 51 , 436 , 53 , 69 , 8 
12, 52 , 412 , 50 , 72 , 6 
12, 53 , 421 , 52 , 82 , 6 
12, 54 , 423 , 50 , 77 , 9 
12, 55 , 418 , 52 , 80 , 6 
12, 56 , 410 , 47 , 79 , 9 
12, 57 , 443 , 47 , 79 , 6 
12, 58 , 422 , 44 , 81 , 7 
12, 59 , 408 , 42 , 77 , 7 
13, -   , 404 , 48 , 82 , 7 
13, 1 , 514 , 44 , 73 , 6 
13, 2 , 448 , 48 , 69 , 6 
13, 3 , 437 , 47 , 77 , 6 
13, 4 , 488 , 42 , 84 , 8 
13, 5 , 443 , 47 , 75 , 9 
13, 6 , 429 , 42 , 71 , 8 
13, 7 , 422 , 46 , 68 , 8 
13, 8 , 410 , 43 , 67 , 7 
13, 9 , 430 , 46 , 66 , 6 
13, 10 , 416 , 43 , 64 , 6 
13, 11 , 404 , 48 , 67 , 9 
13, 12 , 452 , 41 , 68 , 10 
13, 13 , 421 , 40 , 70 , 6 
13, 14 , 437 , 42 , 62 , 8 
13, 15 , 463 , 47 , 78 , 6 
13, 16 , 414 , 49 , 76 , 8 
13, 17 , 406 , 47 , 76 , 7 
13, 18 , 397 , 48 , 72 , 6 
13, 19 , 396 , 47 , 68 , 7 
13, 20 , 396 , 44 , 69 , 7 
13, 21 , 393 , 52 , 72 , 9 
13, 22 , 397 , 45 , 74 , 8 
13, 23 , 379 , 48 , 63 , 8 
13, 24 , 406 , 49 , 65 , 8 
13, 25 , 386 , 45 , 66 , 9 
13, 26 , 409 , 43 , 65 , 9 
13, 27 , 441 , 42 , 69 , 8 
13, 28 , 415 , 45 , 68 , 7 
13, 29 , 410 , 43 , 71 , 8 
13, 30 , 414 , 41 , 67 , 9 
13, 31 , 405 , 42 , 65 , 8 
13, 32 , 395 , 44 , 60 , 9 
13, 33 , 399 , 39 , 73 , 9 
13, 34 , 398 , 41 , 75 , 8 
13, 35 , 380 , 46 , 69 , 9 
13, 36 , 398 , 47 , 68 , 10 
13, 37 , 398 , 45 , 64 , 8 
13, 38 , 402 , 45 , 66 , 10 
13, 39 , 391 , 43 , 63 , 8 
13, 40 , 400 , 40 , 66 , 7 
13, 41 , 397 , 43 , 67 , 8 
13, 42 , 395 , 47 , 71 , 8 
13, 43 , 390 , 44 , 67 , 8 
13, 44 , 403 , 50 , 61 , 6 
13, 45 , 414 , 50 , 69 , 6 
13, 46 , 398 , 49 , 64 , 7 
13, 47 , 395 , 51 , 64 , 8 
13, 48 , 396 , 45 , 67 , 10 
13, 49 , 399 , 47 , 65 , 8 
13, 50 , 409 , 51 , 64 , 8 
13, 51 , 422 , 50 , 65 , 8 
13, 52 , 404 , 45 , 67 , 9 
13, 53 , 417 , 46 , 64 , 10 
13, 54 , 416 , 47 , 72 , 10 
13, 55 , 401 , 49 , 67 , 8 
13, 56 , 396 , 43 , 68 , 7 
13, 57 , 407 , 45 , 66 , 8 
13, 58 , 402 , 46 , 59 , 7 
13, 59 , 392 , 44 , 62 , 7 
14, -   , 432 , 49 , 60 , 9 
14, 1 , 492 , 55 , 72 , 8 
14, 2 , 447 , 51 , 69 , 8 
14, 3 , 416 , 50 , 68 , 8 
14, 4 , 458 , 44 , 65 , 8 
14, 5 , 455 , 47 , 68 , 6 
14, 6 , 429 , 48 , 67 , 8 
14, 7 , 422 , 45 , 68 , 7 
14, 8 , 432 , 45 , 66 , 8 
14, 9 , 422 , 47 , 68 , 9 
14, 10 , 401 , 49 , 65 , 9 
14, 11 , 399 , 43 , 69 , 7 
14, 12 , 454 , 42 , 70 , 8 
14, 13 , 439 , 40 , 63 , 10 
14, 14 , 414 , 40 , 63 , 11 
14, 15 , 453 , 40 , 74 , 10 
14, 16 , 416 , 39 , 68 , 10 
14, 17 , 406 , 46 , 71 , 8 
14, 18 , 404 , 46 , 67 , 8 
14, 19 , 406 , 43 , 61 , 9 
14, 20 , 403 , 42 , 67 , 8 
14, 21 , 397 , 45 , 71 , 8 
14, 22 , 395 , 46 , 71 , 8 
14, 23 , 390 , 46 , 74 , 9 
14, 24 , 397 , 52 , 68 , 9 
14, 25 , 398 , 49 , 65 , 7 
14, 26 , 407 , 49 , 69 , 8 
14, 27 , 407 , 41 , 59 , 8 
14, 28 , 394 , 42 , 66 , 8 
14, 29 , 397 , 40 , 59 , 8 
14, 30 , 405 , 42 , 61 , 9 
14, 31 , 406 , 47 , 69 , 9 
14, 32 , 387 , 45 , 72 , 8 
14, 33 , 398 , 45 , 63 , 8 
14, 34 , 391 , 41 , 65 , 8 
14, 35 , 377 , 46 , 64 , 8 
14, 36 , 380 , 45 , 62 , 8 
14, 37 , 390 , 47 , 67 , 10 
14, 38 , 388 , 52 , 61 , 10 
14, 39 , 381 , 40 , 69 , 9 
14, 40 , 385 , 42 , 71 , 8 
14, 41 , 398 , 45 , 67 , 6 
14, 42 , 383 , 44 , 73 , 9 
14, 43 , 396 , 42 , 72 , 7 
14, 44 , 399 , 42 , 72 , 8 
14, 45 , 394 , 39 , 70 , 8 
14, 46 , 401 , 45 , 77 , 7 
14, 47 , 396 , 49 , 75 , 9 
14, 48 , 396 , 48 , 78 , 10 
14, 49 , 392 , 48 , 70 , 9 
14, 50 , 387 , 49 , 81 , 9 
14, 51 , 414 , 45 , 77 , 8 
14, 52 , 400 , 42 , 69 , 9 
14, 53 , 408 , 41 , 72 , 9 
14, 54 , 401 , 43 , 71 , 8 
14, 55 , 402 , 49 , 70 , 8 
14, 56 , 405 , 48 , 66 , 8 
14, 57 , 413 , 47 , 68 , 10 
14, 58 , 383 , 50 , 68 , 7 
14, 59 , 373 , 48 , 67 , 9 
15, -   , 390 , 46 , 66 , 8 
15, 1 , 476 , 47 , 66 , 9 
15, 2 , 429 , 46 , 70 , 8 
15, 3 , 407 , 44 , 69 , 9 
15, 4 , 449 , 46 , 73 , 9 
15, 5 , 417 , 48 , 76 , 8 
15, 6 , 405 , 47 , 73 , 9 
15, 7 , 393 , 46 , 72 , 9 
15, 8 , 398 , 46 , 75 , 10 
15, 9 , 386 , 48 , 72 , 10 
15, 10 , 390 , 45 , 74 , 10 
15, 11 , 383 , 45 , 72 , 10 
15, 12 , 418 , 44 , 78 , 8 
15, 13 , 393 , 41 , 74 , 9 
15, 14 , 396 , 46 , 76 , 9 
15, 15 , 440 , 45 , 77 , 8 
15, 16 , 394 , 43 , 75 , 8 
15, 17 , 378 , 43 , 75 , 10 
15, 18 , 379 , 46 , 79 , 9 
15, 19 , 389 , 49 , 69 , 9 
15, 20 , 371 , 48 , 72 , 9 
15, 21 , 362 , 56 , 76 , 10 
15, 22 , 368 , 45 , 71 , 7 
15, 23 , 389 , 41 , 75 , 8 
15, 24 , 361 , 39 , 83 , 7 
15, 25 , 363 , 44 , 84 , 8 
15, 26 , 386 , 42 , 74 , 11 
15, 27 , 397 , 44 , 77 , 9 
15, 28 , 384 , 50 , 71 , 8 
15, 29 , 375 , 45 , 75 , 8 
15, 30 , 369 , 45 , 74 , 9 
15, 31 , 360 , 46 , 74 , 9 
15, 32 , 362 , 51 , 81 , 8 
15, 33 , 356 , 46 , 77 , 8 
15, 34 , 362 , 44 , 78 , 10 
15, 35 , 345 , 46 , 75 , 8 
15, 36 , 357 , 46 , 80 , 9 
15, 37 , 362 , 46 , 82 , 9 
15, 38 , 381 , 50 , 89 , 9 
15, 39 , 372 , 46 , 83 , 9 
15, 40 , 367 , 47 , 82 , 10 
15, 41 , 374 , 48 , 80 , 10 
15, 42 , 363 , 44 , 73 , 10 
15, 43 , 360 , 48 , 79 , 10 
15, 44 , 375 , 45 , 79 , 10 
15, 45 , 384 , 49 , 91 , 11 
15, 46 , 361 , 46 , 86 , 8 
15, 47 , 365 , 54 , 92 , 9 
15, 48 , 361 , 47 , 79 , 10 
15, 49 , 366 , 45 , 71 , 13 
15, 50 , 367 , 50 , 74 , 10 
15, 51 , 371 , 53 , 80 , 8 
15, 52 , 365 , 42 , 86 , 9 
15, 53 , 384 , 45 , 80 , 9 
15, 54 , 380 , 47 , 84 , 8 
15, 55 , 367 , 54 , 81 , 9 
15, 56 , 366 , 54 , 76 , 9 
15, 57 , 378 , 53 , 78 , 10 
15, 58 , 359 , 52 , 80 , 11 
15, 59 , 347 , 55 , 86 , 10 
16, -   , 358 , 50 , 84 , 9 
16, 1 , 445 , 49 , 79 , 8 
16, 2 , 403 , 46 , 83 , 10 
16, 3 , 379 , 45 , 83 , 10 
16, 4 , 430 , 47 , 86 , 9 
16, 5 , 378 , 54 , 92 , 9 
16, 6 , 357 , 48 , 89 , 9 
16, 7 , 355 , 50 , 81 , 9 
16, 8 , 360 , 50 , 80 , 8 
16, 9 , 357 , 54 , 84 , 8 
16, 10 , 347 , 58 , 82 , 7 
16, 11 , 341 , 58 , 89 , 9 
16, 12 , 396 , 53 , 92 , 8 
16, 13 , 355 , 52 , 92 , 9 
16, 14 , 354 , 51 , 96 , 8 
16, 15 , 380 , 55 , 89 , 9 
16, 16 , 357 , 51 , 91 , 8 
16, 17 , 338 , 49 , 92 , 10 
16, 18 , 351 , 48 , 95 , 11 
16, 19 , 341 , 54 , 92 , 10 
16, 20 , 341 , 46 , 82 , 10 
16, 21 , 333 , 53 , 93 , 10 
16, 22 , 334 , 54 , 98 , 9 
16, 23 , 361 , 48 , 94 , 9 
16, 24 , 315 , 50 , 93 , 10 
16, 25 , 316 , 49 , 90 , 9 
16, 26 , 321 , 53 , 86 , 10 
16, 27 , 342 , 53 , 90 , 11 
16, 28 , 327 , 54 , 88 , 11 
16, 29 , 328 , 54 , 85 , 11 
16, 30 , 344 , 54 , 81 , 12 
16, 31 , 330 , 55 , 89 , 11 
16, 32 , 316 , 59 , 86 , 8 
16, 33 , 322 , 55 , 85 , 9 
16, 34 , 317 , 55 , 90 , 10 
16, 35 , 319 , 58 , 92 , 10 
16, 36 , 302 , 57 , 91 , 9 
16, 37 , 304 , 56 , 94 , 7 
16, 38 , 300 , 59 , 98 , 9 
16, 39 , 309 , 53 , 93 , 8 
16, 40 , 292 , 47 , 89 , 8 
16, 41 , 297 , 51 , 100 , 10 
16, 42 , 300 , 58 , 102 , 9 
16, 43 , 301 , 58 , 93 , 8 
16, 44 , 313 , 57 , 97 , 8 
16, 45 , 332 , 56 , 104 , 8 
16, 46 , 326 , 63 , 96 , 10 
16, 47 , 310 , 59 , 95 , 9 
16, 48 , 299 , 56 , 91 , 12 
16, 49 , 301 , 59 , 96 , 10 
16, 50 , 303 , 56 , 102 , 9 
16, 51 , 329 , 63 , 100 , 12 
16, 52 , 310 , 61 , 97 , 10 
16, 53 , 331 , 64 , 90 , 10 
16, 54 , 325 , 59 , 101 , 11 
16, 55 , 308 , 66 , 90 , 10 
16, 56 , 303 , 61 , 103 , 10 
16, 57 , 314 , 59 , 101 , 9 
16, 58 , 305 , 57 , 99 , 10 
16, 59 , 304 , 59 , 99 , 10 
17, -   , 320 , 59 , 102 , 9 
17, 1 , 385 , 62 , 96 , 11 
17, 2 , 351 , 61 , 96 , 10 
17, 3 , 327 , 62 , 98 , 13 
17, 4 , 359 , 61 , 104 , 12 
17, 5 , 335 , 54 , 102 , 9 
17, 6 , 325 , 59 , 107 , 9 
17, 7 , 329 , 58 , 107 , 9 
17, 8 , 303 , 50 , 103 , 11 
17, 9 , 304 , 59 , 107 , 10 
17, 10 , 309 , 57 , 120 , 13 
17, 11 , 296 , 62 , 113 , 11 
17, 12 , 331 , 66 , 109 , 11 
17, 13 , 319 , 60 , 102 , 9 
17, 14 , 311 , 63 , 109 , 12 
17, 15 , 338 , 60 , 107 , 11 
17, 16 , 303 , 58 , 104 , 10 
17, 17 , 290 , 60 , 105 , 10 
17, 18 , 280 , 64 , 108 , 10 
17, 19 , 285 , 67 , 99 , 9 
17, 20 , 285 , 67 , 106 , 10 
17, 21 , 282 , 72 , 108 , 10 
17, 22 , 283 , 63 , 106 , 12 
17, 23 , 277 , 60 , 98 , 12 
17, 24 , 270 , 60 , 107 , 9 
17, 25 , 268 , 64 , 113 , 10 
17, 26 , 276 , 55 , 111 , 10 
17, 27 , 287 , 60 , 101 , 10 
17, 28 , 281 , 66 , 104 , 11 
17, 29 , 277 , 63 , 122 , 11 
17, 30 , 264 , 56 , 106 , 9 
17, 31 , 272 , 62 , 116 , 11 
17, 32 , 275 , 60 , 110 , 9 
17, 33 , 273 , 60 , 111 , 8 
17, 34 , 259 , 60 , 120 , 9 
17, 35 , 265 , 61 , 116 , 10 
17, 36 , 255 , 56 , 114 , 9 
17, 37 , 268 , 62 , 118 , 9 
17, 38 , 249 , 62 , 123 , 7 
17, 39 , 262 , 63 , 127 , 9 
17, 40 , 260 , 57 , 115 , 10 
17, 41 , 252 , 57 , 119 , 8 
17, 42 , 256 , 58 , 110 , 10 
17, 43 , 255 , 63 , 108 , 11 
17, 44 , 255 , 56 , 104 , 11 
17, 45 , 254 , 58 , 111 , 12 
17, 46 , 251 , 60 , 113 , 11 
17, 47 , 261 , 62 , 111 , 10 
17, 48 , 248 , 60 , 108 , 13 
17, 49 , 250 , 56 , 114 , 12 
17, 50 , 252 , 58 , 114 , 11 
17, 51 , 278 , 57 , 115 , 8 
17, 52 , 260 , 55 , 115 , 9 
17, 53 , 271 , 57 , 120 , 9 
17, 54 , 258 , 67 , 128 , 11 
17, 55 , 247 , 61 , 115 , 11 
17, 56 , 242 , 65 , 97 , 13 
17, 57 , 271 , 56 , 101 , 9 
17, 58 , 248 , 54 , 112 , 10 
17, 59 , 239 , 60 , 109 , 10 
18, -   , 256 , 63 , 110 , 8 
18, 1 , 331 , 57 , 111 , 10 
18, 2 , 302 , 63 , 113 , 10 
18, 3 , 278 , 59 , 106 , 9 
18, 4 , 300 , 56 , 107 , 9 
18, 5 , 276 , 64 , 108 , 9 
18, 6 , 253 , 65 , 112 , 9 
18, 7 , 256 , 55 , 106 , 11 
18, 8 , 256 , 56 , 102 , 9 
18, 9 , 263 , 60 , 105 , 10 
18, 10 , 246 , 62 , 110 , 10 
18, 11 , 243 , 61 , 114 , 11 
18, 12 , 281 , 58 , 113 , 10 
18, 13 , 261 , 65 , 117 , 11 
18, 14 , 256 , 60 , 123 , 10 
18, 15 , 281 , 58 , 123 , 10 
18, 16 , 253 , 62 , 122 , 12 
18, 17 , 237 , 56 , 121 , 10 
18, 18 , 232 , 63 , 126 , 9 
18, 19 , 238 , 58 , 123 , 10 
18, 20 , 223 , 58 , 124 , 9 
18, 21 , 235 , 62 , 123 , 10 
18, 22 , 226 , 59 , 128 , 10 
18, 23 , 227 , 62 , 130 , 10 
18, 24 , 225 , 58 , 132 , 9 
18, 25 , 224 , 65 , 131 , 11 
18, 26 , 245 , 65 , 121 , 10 
18, 27 , 239 , 64 , 119 , 7 
18, 28 , 224 , 60 , 120 , 9 
18, 29 , 242 , 58 , 128 , 9 
18, 30 , 233 , 62 , 129 , 9 
18, 31 , 221 , 61 , 130 , 9 
18, 32 , 222 , 59 , 117 , 8 
18, 33 , 223 , 59 , 123 , 7 
18, 34 , 224 , 60 , 127 , 9 
18, 35 , 228 , 59 , 125 , 8 
18, 36 , 223 , 64 , 133 , 7 
18, 37 , 232 , 57 , 131 , 8 
18, 38 , 225 , 58 , 121 , 7 
18, 39 , 223 , 64 , 123 , 10 
18, 40 , 226 , 63 , 119 , 9 
18, 41 , 218 , 60 , 122 , 8 
18, 42 , 230 , 64 , 118 , 9 
18, 43 , 229 , 58 , 128 , 7 
18, 44 , 231 , 64 , 122 , 9 
18, 45 , 247 , 66 , 120 , 7 
18, 46 , 237 , 64 , 123 , 9 
18, 47 , 240 , 59 , 132 , 9 
18, 48 , 228 , 59 , 133 , 8 
18, 49 , 228 , 66 , 133 , 8 
18, 50 , 229 , 66 , 133 , 9 
18, 51 , 244 , 63 , 138 , 7 
18, 52 , 236 , 65 , 130 , 7 
18, 53 , 238 , 60 , 141 , 9 
18, 54 , 235 , 62 , 136 , 8 
18, 55 , 225 , 67 , 140 , 9 
18, 56 , 226 , 59 , 138 , 8 
18, 57 , 245 , 62 , 135 , 8 
18, 58 , 227 , 59 , 140 , 10 
18, 59 , 225 , 66 , 143 , 10 
19, -   , 237 , 65 , 135 , 7 
19, 1 , 293 , 64 , 129 , 9 
19, 2 , 271 , 61 , 129 , 9 
19, 3 , 250 , 65 , 124 , 9 
19, 4 , 270 , 65 , 133 , 9 
19, 5 , 260 , 65 , 130 , 10 
19, 6 , 246 , 67 , 136 , 8 
19, 7 , 246 , 63 , 126 , 10 
19, 8 , 246 , 65 , 127 , 10 
19, 9 , 247 , 64 , 126 , 10 
19, 10 , 234 , 64 , 126 , 10 
19, 11 , 227 , 69 , 132 , 9 
19, 12 , 256 , 63 , 125 , 10 
19, 13 , 249 , 64 , 144 , 8 
19, 14 , 244 , 59 , 132 , 10 
19, 15 , 272 , 65 , 144 , 9 
19, 16 , 236 , 60 , 136 , 11 
19, 17 , 230 , 60 , 134 , 8 
19, 18 , 216 , 62 , 136 , 11 
19, 19 , 225 , 64 , 134 , 11 
19, 20 , 216 , 62 , 146 , 9 
19, 21 , 219 , 59 , 154 , 8 
19, 22 , 218 , 61 , 151 , 10 
19, 23 , 225 , 65 , 145 , 9 
19, 24 , 224 , 69 , 148 , 8 
19, 25 , 219 , 64 , 140 , 9 
19, 26 , 236 , 63 , 154 , 8 
19, 27 , 235 , 59 , 151 , 9 
19, 28 , 222 , 56 , 143 , 9 
19, 29 , 215 , 61 , 156 , 7 
19, 30 , 223 , 64 , 143 , 8 
19, 31 , 222 , 61 , 144 , 8 
19, 32 , 224 , 61 , 155 , 8 
19, 33 , 224 , 59 , 156 , 8 
19, 34 , 230 , 58 , 165 , 8 
19, 35 , 220 , 64 , 159 , 7 
19, 36 , 219 , 66 , 147 , 8 
19, 37 , 217 , 56 , 154 , 9 
19, 38 , 211 , 57 , 163 , 9 
19, 39 , 214 , 60 , 150 , 9 
19, 40 , 218 , 62 , 168 , 8 
19, 41 , 220 , 57 , 163 , 7 
19, 42 , 214 , 57 , 157 , 9 
19, 43 , 211 , 58 , 153 , 9 
19, 44 , 222 , 62 , 165 , 7 
19, 45 , 255 , 67 , 167 , 7 
19, 46 , 234 , 59 , 159 , 8 
19, 47 , 220 , 59 , 168 , 9 
19, 48 , 203 , 55 , 164 , 9 
19, 49 , 218 , 61 , 151 , 9 
19, 50 , 216 , 66 , 156 , 7 
19, 51 , 225 , 61 , 151 , 8 
19, 52 , 221 , 60 , 155 , 6 
19, 53 , 228 , 58 , 150 , 5 
19, 54 , 218 , 56 , 148 , 7 
19, 55 , 214 , 60 , 147 , 6 
19, 56 , 219 , 59 , 164 , 7 
19, 57 , 231 , 62 , 155 , 10 
19, 58 , 216 , 64 , 156 , 8 
19, 59 , 215 , 66 , 163 , 8 
20, -   , 219 , 68 , 164 , 8 
20, 1 , 277 , 62 , 155 , 8 
20, 2 , 261 , 69 , 159 , 8 
20, 3 , 262 , 67 , 154 , 7 
20, 4 , 277 , 60 , 163 , 9 
20, 5 , 252 , 61 , 158 , 9 
20, 6 , 233 , 63 , 153 , 8 
20, 7 , 244 , 60 , 157 , 8 
20, 8 , 249 , 66 , 156 , 9 
20, 9 , 257 , 68 , 154 , 8 
20, 10 , 249 , 72 , 154 , 7 
20, 11 , 239 , 68 , 166 , 8 
20, 12 , 262 , 66 , 161 , 7 
20, 13 , 255 , 60 , 165 , 9 
20, 14 , 248 , 65 , 164 , 8 
20, 15 , 265 , 68 , 165 , 8 
20, 16 , 258 , 66 , 162 , 7 
20, 17 , 242 , 68 , 162 , 8 
20, 18 , 229 , 69 , 174 , 8 
20, 19 , 221 , 70 , 188 , 9 
20, 20 , 219 , 66 , 166 , 8 
20, 21 , 216 , 66 , 170 , 8 
20, 22 , 221 , 63 , 174 , 7 
20, 23 , 235 , 64 , 186 , 7 
20, 24 , 212 , 64 , 176 , 7 
20, 25 , 214 , 61 , 168 , 8 
20, 26 , 225 , 60 , 164 , 9 
20, 27 , 244 , 68 , 162 , 6 
20, 28 , 218 , 68 , 160 , 7 
20, 29 , 213 , 63 , 175 , 8 
20, 30 , 218 , 64 , 168 , 8 
20, 31 , 225 , 64 , 167 , 8 
20, 32 , 214 , 65 , 158 , 7 
20, 33 , 212 , 65 , 166 , 7 
20, 34 , 209 , 62 , 170 , 8 
20, 35 , 222 , 62 , 167 , 8 
20, 36 , 215 , 61 , 167 , 7 
20, 37 , 209 , 61 , 168 , 8 
20, 38 , 203 , 59 , 174 , 8 
20, 39 , 210 , 59 , 164 , 8 
20, 40 , 213 , 60 , 157 , 6 
20, 41 , 207 , 67 , 176 , 9 
20, 42 , 199 , 69 , 179 , 9 
20, 43 , 203 , 67 , 177 , 8 
20, 44 , 212 , 69 , 174 , 8 
20, 45 , 229 , 68 , 166 , 8 
20, 46 , 229 , 73 , 169 , 10 
20, 47 , 225 , 62 , 175 , 9 
20, 48 , 220 , 65 , 170 , 10 
20, 49 , 216 , 58 , 176 , 11 
20, 50 , 222 , 67 , 176 , 7 
20, 51 , 227 , 62 , 170 , 8 
20, 52 , 219 , 69 , 170 , 9 
20, 53 , 217 , 60 , 171 , 8 
20, 54 , 224 , 62 , 175 , 7 
20, 55 , 210 , 71 , 172 , 9 
20, 56 , 212 , 67 , 181 , 9 
20, 57 , 206 , 61 , 162 , 7 
20, 58 , 217 , 64 , 170 , 7 
20, 59 , 201 , 62 , 170 , 7 
21, -   , 214 , 69 , 179 , 9 
21, 1 , 252 , 68 , 173 , 6 
21, 2 , 239 , 69 , 171 , 7 
21, 3 , 235 , 64 , 169 , 8 
21, 4 , 250 , 63 , 176 , 7 
